date,type,title,press,category,link,aid
2015-03-30 00:00:00,text,"애플 앱스토어 등 12시간 장애…""내부 DNS 오류""",연합뉴스,105,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0007459744,0007459744
2015-03-30 00:00:00,text,기준금리 1% 시대…가계부채 증가세 가속 예고,연합뉴스,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0007459580,0007459580
2015-03-30 00:00:00,text,벚꽃 예년보다 1~3일 빨리 핀다…서울 4월 9일,YTN,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=034&aid=0002775547,0002775547
2015-03-30 00:00:00,text,"국민안전처, 16일 민방위 훈련…소방차 길 터주기",뉴스1,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=421&aid=0001308454,0001308454
2015-03-30 00:00:00,text,"'벤츠 여검사' 대법원서 무죄 확정…""대가성 불인정""",연합뉴스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007459597,0007459597
2015-03-30 00:00:00,text,"한은, 기준금리 1.75%로 인하..",뉴시스,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=003&aid=0006399300,0006399300
2015-03-30 00:00:00,text,뻥 뚫린 공공아이핀…'마이핀'은 괜찮을까,머니투데이,105,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=008&aid=0003434603,0003434603
2015-03-30 00:00:00,text,朴대통령·여야대표 17일 靑회동..,연합뉴스,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0007459467,0007459467
2015-03-30 00:00:00,text,속보-기준금리 1.75%로 인하..,뉴시스,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=003&aid=0006399300,0006399300
2015-03-30 00:00:00,text,"2月 번호이동 전년비 '반토막'…유통협회 ""생존권 위협""",뉴스1,105,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=421&aid=0001308269,0001308269
2015-03-30 00:00:00,text,"朴대통령, 17일 여야대표와 회동",연합뉴스,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0007459327,0007459327
2015-03-30 00:00:00,text,식약처 검사소홀로 기준치 99배 '농약 바나나' 유통,연합뉴스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007459332,0007459332
2015-03-30 00:00:00,text,"朴대통령, 17일 여야대표와 회동…중동순방 성과설명",연합뉴스,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0007459327,0007459327
2015-03-30 00:00:00,text,"朴대통령 ""신뢰와 통합의 사회적 자본 쌓는 일 시급""",연합뉴스,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0007459277,0007459277
2015-03-30 00:00:00,text,꽃샘추위 낮부터 풀려요,YTN,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=052&aid=0000668415,0000668415
2015-03-30 00:00:00,text,"부실 기업어음 투자로 '쪽박'…법원, 투자자 책임 80%",연합뉴스,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0007459154,0007459154
2015-03-30 00:00:00,text,말 많은 '복합할부금융' 없어지나,국민일보,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=005&aid=0000748283,0000748283
2015-03-30 00:00:00,text,작년 체크카드 1억장 돌파…신용카드 처음 앞서,연합뉴스,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0007459168,0007459168
2015-03-30 00:00:00,text,미국 출산 여성 4명 중 1명 '결혼 않고 동거 상태',연합뉴스,104,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0007459208,0007459208
2015-03-30 00:00:00,text,"쪼그라든 중산층, 빈곤층 전락 위기",세계일보,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=022&aid=0002795790,0002795790
2015-03-30 00:00:00,text,"애플 앱스토어 등 대규모 장애…""내부 DNS 에러""",연합뉴스,105,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0007459089,0007459089
2015-03-30 00:00:00,text,"與 ""누리과정, 지방부담 원칙"" vs 野 ""해결책 아냐""",노컷뉴스,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=079&aid=0002689447,0002689447
2015-03-30 00:00:00,text,장롱에 쌓인 돈…경제 좀먹는다,동아일보,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=020&aid=0002760824,0002760824
2015-03-30 00:00:00,text,과거 정권 '방산비리 커넥션'까지..,한국일보,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=469&aid=0000051648,0000051648
2015-03-30 00:00:00,text,혹시 나도 깡통전세 피해? 임차·전세권 설정하세요,서울신문,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=081&aid=0002532536,0002532536
2015-03-30 00:00:00,text,최저임금 안 되는 월급도 떼였다,국민일보,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=005&aid=0000748242,0000748242
2015-03-30 00:00:00,text,"알바로 버티는 취준생들 ""이러다 시급인생으로 끝나는건..""",한국경제,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=015&aid=0003276589,0003276589
2015-03-30 00:00:00,text,벼룩의 간을…최저임금 안 되는 월급도 떼였다,국민일보,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=005&aid=0000748242,0000748242
2015-03-30 00:00:00,text,꽃샘추위 낮부터 풀려..,YTN,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=052&aid=0000668389,0000668389
2015-03-30 00:00:00,text,꽃샘추위 기세 약해져…낮부터 추위 풀려,연합뉴스TV,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=422&aid=0000107154,0000107154
2015-03-30 00:00:00,text,커지는 '사드' 논란…당청갈등 '불씨' 되나,국민일보,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=005&aid=0000748098,0000748098
2015-03-30 00:00:00,text,혜화역서 연기로 승객 대피…정상운행,아시아경제,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=277&aid=0003451972,0003451972
2015-03-30 00:00:00,text,"""최저임금 오르면 뭐하나… 업주가 시급 깎아 받는 돈은..""",경향신문,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=032&aid=0002578755,0002578755
2015-03-30 00:00:00,text,중학생 10명 중 2명 '따돌림 위험..',KBS,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=056&aid=0010140301,0010140301
2015-03-30 00:00:00,text,돌봄교실 대란…탈락한 초등생들..,SBS,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000307382,0000307382
2015-03-30 00:00:00,text,꽉 막히는 서부간선도로 아래 지하차도 뚫는다,SBS,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=055&aid=0000307417,0000307417
2015-03-30 00:00:00,text,인터넷에서 '비트코인'으로 대마 거래,MBC,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=214&aid=0000473929,0000473929
2015-03-30 00:00:00,text,농해수위 국회의원이 자기 이름 걸고 쌀 장사,SBS,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=055&aid=0000307407,0000307407
2015-03-30 00:00:00,text,조합장선거 투표율 80.2% '돈선거'..,동아일보,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=020&aid=0002760697,0002760697
2015-03-30 00:00:00,text,"해군 헬기가 바다에 빠뜨린 '소나'…""수거 불가""",YTN,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=034&aid=0002775270,0002775270
2015-03-30 00:00:00,text,또 전자발찌 끊고 도주…성범죄자 관리 '구멍',SBS,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000307398,0000307398
2015-03-30 00:00:00,text,'고기보다 비싼 곱창' 왜?…이상한 유통 수수료,SBS,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=055&aid=0000307383,0000307383
2015-03-30 00:00:00,text,"""군위안부는 매춘부"" 일본 우익 회견에 공분",SBS,104,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=055&aid=0000307385,0000307385
2015-03-30 00:00:00,text,거물 무기상 잡은 합수단…본격..,SBS,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=055&aid=0000307380,0000307380
2015-03-30 00:00:00,text,"억대연봉 이병호 장·차남, 건강보험 '8년간 무임승차'",노컷뉴스,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=079&aid=0002689404,0002689404
2015-03-30 00:00:00,text,필리핀서 60대 한국인 총에 맞아 숨진 채 발견,연합뉴스,104,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0007458847,0007458847
2015-03-30 00:00:00,text,문재인-홍준표 18일 '무상급식 회동' 가능성,연합뉴스,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0007458783,0007458783
2015-03-30 00:00:00,text,"한국인 관광객 12명, 터키서 열기구 추락 부상",연합뉴스,104,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0007458799,0007458799
2015-03-13,pic,가거도 헬기 추락현장서 발견된 잔해,연합뉴스,148,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=148&oid=001&aid=0007463887,0007463887
2015-03-13,pic,그사람 맞아?…소설 아닌 현실 속의 하이드,한국일보,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=469&aid=0000052032,0000052032
2015-03-13,pic,목성 위성에 소금물 바다 존재…생명체 있을까,SBS,105,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=055&aid=0000307722,0000307722
2015-03-13,pic,금연 결심 망치는 최대의 적은 '술자리',MBC,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=214&aid=0000474581,0000474581
2015-03-13,pic,"대부도, 축대 또 붕괴""보강 공사"" 공문만",JTBC,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=437&aid=0000070924,0000070924
2015-03-13,pic,눈치 보는 아빠 육아휴직'이러니 안 낳지',SBS,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000307719,0000307719
2015-03-13,pic,"화상 입은 '가면 소년', 4년 만에 세상 밖으로",SBS,104,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=055&aid=0000307717,0000307717
2015-03-13,pic,끊이질 않는 버스기사 폭행처벌은 솜방망이,MBN,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=057&aid=0000607295,0000607295
2015-03-13,pic,"리퍼트 美 대사, 피습사건 후 첫 외부행사",뉴스1,148,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=148&oid=421&aid=0001312095,0001312095
2015-03-13,pic,"원자핵이 서울광장 축구공이면,전자는 수원의 먼지",한겨레,105,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=028&aid=0002267019,0002267019
2015-03-13,pic,무선충전 신세계 열린다,서울경제,105,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0002652808,0002652808
2015-03-13,pic,"신제윤 ""금융강국의 꿈 맡기고 떠난다""",뉴시스,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=003&aid=0006403000,0006403000
2015-03-13,pic,포스트모던 건물·주전자 디자인…미 건축가 그레이브스 사망,연합뉴스,104,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0007463506,0007463506
2015-03-13,pic,사주에 죽는다고 나오니…결혼 앞두고 갈라선 ‘두 사람’,한겨레,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002267016,0002267016
2015-03-13,pic,'함께 먹으면 좋은' 궁합 잘 맞는 슈퍼푸드..,파이낸셜뉴스,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=014&aid=0003387381,0003387381
2015-03-13,pic,10대 무신론자는 왜 '이슬람 전사'가 되었나,KBS,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=056&aid=0010141342,0010141342
2015-03-13,pic,5년째 접어드는 시리아 내전…국민 고통 '현재진행형',연합뉴스,104,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0007462353,0007462353
2015-03-13,pic,"""옆구리와 휜허리"", 스마트폰 4월 '신상블루스'",아시아경제,105,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=277&aid=0003453521,0003453521
2015-03-13,pic,"""옆구리와 휜허리"", 스마트폰 4월 '신상블루스'",아시아경제,105,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=277&aid=0003453521,0003453521
2015-03-13,pic,"당신, 비정규직 A씨",한겨레21,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=036&aid=0000033908,0000033908
2015-03-13,pic,"갑작스러운 폭설, 중앙고속도서 다중 추돌사고 잇따라",연합뉴스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007462868,0007462868
2015-03-13,pic,농업이 로봇·빅데이터와 만나면,블로터,105,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=293&aid=0000015813,0000015813
2015-03-13,pic,색(色)을 품은 컬러푸드…봄 건강도 품는다,헤럴드경제,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=016&aid=0000663414,0000663414
2015-03-13,pic,"""그들은 미쳤다, 한국인들""프랑스인 눈에 비친 한국 기업",SBS(text),104,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=096&aid=0000361602,0000361602
2015-03-13,pic,영진위가 팽개친 예술영화관,KBS,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=056&aid=0010141056,0010141056
2015-03-13,pic,우주 vs 지상 망원경 대결 불꽃,동아일보,105,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=020&aid=0002761664,0002761664
2015-03-13,pic,미국산 무기가 지키는 한국,국민일보,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=005&aid=0000748678,0000748678
2015-03-13,pic,등골 휘는 대학생전공책 값만 수십만 원,KBS,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=056&aid=0010140936,0010140936
2015-03-13,pic,"'압구정백야', 이건 또 뭐지? 중국 정통의상 입고 파티",OSEN,106,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003015980,0003015980
2015-03-13,pic,등골 휘는 대학생…전공책 값만 수십만 원,KBS,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=056&aid=0010140936,0010140936
2015-03-13,pic,취업 스터디도 어렵다청년 실업 백만의 그늘,SBS,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000307551,0000307551
2015-03-13,pic,랍스터·체리…관세 내렸는데 가격은 왜?,KBS,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=056&aid=0010140926,0010140926
2015-03-13,pic,박물관 속 유물·고서들 클릭하면 안방서 '생생',세계일보,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=022&aid=0002796456,0002796456
2015-03-13,pic,성곽길 따라 옛 서울 파노라마…봄맞이 순성놀이 해볼까,한국일보,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=469&aid=0000051829,0000051829
2015-03-13,pic,아이폰 차기작에 엣지 화면? 서로 닮아가는 삼성과 애플,파이낸셜뉴스,105,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=014&aid=0003386735,0003386735
2015-03-13,pic,대낮 대로변 전복된 승용차,뉴시스,148,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=148&oid=003&aid=0006400885,0006400885
2015-03-13,pic,입소문 열풍 '노푸' 나도 도전해볼까,한겨레,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002266852,0002266852
2015-03-13,pic,패스트푸드 음료 용량 '제각각'…소비자만 혼란,SBS CNBC,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=374&aid=0000062811,0000062811
2015-03-13,pic,'사람 크기' 초대형 랍스터 화석 모로코서 발견,연합뉴스,105,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0007459598,0007459598
2015-03-30 00:00:00,text,서울 불암산 화재…진화 중,연합뉴스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007463922,0007463922
2015-03-30 00:00:00,text,"檢, 이규태 방산비리 공모 계열사 임원 영장청구",노컷뉴스,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=079&aid=0002690285,0002690285
2015-03-30 00:00:00,text,"北 ""한미훈련 묵인하면 핵전쟁·초토화"" 위협",뉴시스,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=003&aid=0006403367,0006403367
2015-03-30 00:00:00,text,"檢, 이규태 방산비리 공모 계열사..",노컷뉴스,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=079&aid=0002690285,0002690285
2015-03-30 00:00:00,text,가거도 추락 해경 헬기 정비사 발견,연합뉴스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007463906,0007463906
2015-03-30 00:00:00,text,가거도 추락 해경 헬기 실종자 1명..,연합뉴스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007463903,0007463903
2015-03-30 00:00:00,text,가거도 추락 해경 헬기 잔해 일부..,연합뉴스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007463889,0007463889
2015-03-30 00:00:00,text,이혼 악몽보다 더 큰 외로움…그래서 또 결혼한다,경향신문,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=032&aid=0002579491,0002579491
2015-03-30 00:00:00,text,호남고속철도 예매시작…서울-광주 평균 1시간 50분 예상,연합뉴스,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=001&aid=0007463845,0007463845
2015-03-30 00:00:00,text,"사라지는 중국 아이들…BBC ""연간 2만여명 실종""",경향신문,104,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=032&aid=0002579459,0002579459
2015-03-30 00:00:00,text,"""상사 눈치에.."" 직장인 47% 아파도 참는다",한국일보,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=469&aid=0000052044,0000052044
2015-03-30 00:00:00,text,'무검사 특수방화복' 발주 실수에 검사 방법도 문제,KBS,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=056&aid=0010141511,0010141511
2015-03-30 00:00:00,text,가거도해상 4명탑승 해경 응급헬기..,연합뉴스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007463869,0007463869
2015-03-30 00:00:00,text,속보-신안 가거도 해상서 헬기 추락..,연합뉴스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007463876,0007463876
2015-03-30 00:00:00,text,달콤한 화이트데이? 알바는 씁쓸하데이!,세계일보,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=022&aid=0002796990,0002796990
2015-03-30 00:00:00,text,"""상사 눈치에…"" 직장인 47% 아파도 참는다",한국일보,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=469&aid=0000052044,0000052044
2015-03-30 00:00:00,text,당신의 오늘은 특별히 어떻습니까,세계일보,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=022&aid=0002797090,0002797090
2015-03-30 00:00:00,text," '美강타' 랜섬웨어 해킹, 한국 상륙",MBC,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=214&aid=0000474582,0000474582
2015-03-30 00:00:00,text,주말 완연한 봄 날씨…내륙 곳곳 건조특보,YTN,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=052&aid=0000669397,0000669397
2015-03-30 00:00:00,text,골프 회동은 잡았는데…임금 인상 놓곤 설전,MBN,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=057&aid=0000607319,0000607319
2015-03-30 00:00:00,text,부정부패와의 전쟁? '사정 3종세트'..,MBC,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=214&aid=0000474587,0000474587
2015-03-30 00:00:00,text,속보-가거도 해상서 해경 헬기 추락,연합뉴스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007463840,0007463840
2015-03-30 00:00:00,text,9년간 인턴 시키는 국회…퇴직금 안주기 꼼수까지,SBS,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=055&aid=0000307709,0000307709
2015-03-30 00:00:00,text,리퍼트 美대사 피습사건 후 첫 외부..,뉴스1,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=421&aid=0001312198,0001312198
2015-03-30 00:00:00,text,초저금리 시대 '예금하면 손해'…부동산 들썩,SBS,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=055&aid=0000307703,0000307703
2015-03-30 00:00:00,text,속보-가거도 해상서 해경 헬기 추락,뉴시스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=003&aid=0006403306,0006403306
2015-03-30 00:00:00,text,'총살에 참수까지'…IS 버금가는 이라크군의 잔혹행위,JTBC,104,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=437&aid=0000070925,0000070925
2015-03-30 00:00:00,text,"일본, 끝없는 적반하장…독일 교과서 트집잡기",SBS,104,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=055&aid=0000307706,0000307706
2015-03-30 00:00:00,text,그사람 맞아?… 소설 아닌 현실 속의 하이드,한국일보,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=469&aid=0000052032,0000052032
2015-03-30 00:00:00,text,미국 범죄자는 안 오고…한국 범죄자만 인도,SBS,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000307707,0000307707
2015-03-30 00:00:00,text,초저금리 시대 '예금하면 손해',SBS,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=055&aid=0000307703,0000307703
2015-03-30 00:00:00,text,"北, SA-5 첫 시험발사…중부지방..",SBS,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=055&aid=0000307702,0000307702
2015-03-30 00:00:00,text,"原電해커 작년말과 동일인 여부 조사…합수단, 美FBI에 확인..",문화일보,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=021&aid=0002230826,0002230826
2015-03-30 00:00:00,text,쌍용차노조 김정욱 사무국장 구속영장 기각,SBS(text),102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=096&aid=0000361753,0000361753
2015-03-30 00:00:00,text,경남교육청 급식 지원 뺀 추경예산안 '심사보류',연합뉴스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007463786,0007463786
2015-03-30 00:00:00,text,"리퍼트 美대사, 첫 외부행사로..",뉴시스,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=003&aid=0006403234,0006403234
2015-03-30 00:00:00,text," 몸통 흔드는 꼬리, 여론조사 '숫자의 덫'",세계일보,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=022&aid=0002796994,0002796994
2015-03-30 00:00:00,text,'나주 살인의 추억'…드들강 여고생 살인사건 전면 재수사,뉴스1,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=421&aid=0001311866,0001311866
2015-03-30 00:00:00,text,"무상급식 중단 지지글 무단삭제, 경남도 수사의뢰",뉴시스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=003&aid=0006402491,0006402491
2015-03-30 00:00:00,text,자원외교·특정기업 정조준 수사에 여권 친이계 반발,파이낸셜뉴스,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=014&aid=0003387544,0003387544
2015-03-30 00:00:00,text,임금인상 주문에 쓴소리 낸 재계...,조선비즈,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000253914,0000253914
2015-03-30 00:00:00,text,原電해커 작년말과 동일인 여부 조사,문화일보,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=021&aid=0002230826,0002230826
2015-03-30 00:00:00,text,"北, 어제 SA계열 미사일 7발 동해로 발사…김정은 참석",이데일리,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=018&aid=0003204842,0003204842
2015-03-30 00:00:00,text,"김영란법, 법제처로 이송…17일 국무회의 상정유력",연합뉴스,100,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0007463483,0007463483
2015-03-30 00:00:00,text,"일본 정부 ""산케이 전 서울지국장 출국금지에 우려""",연합뉴스,102,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007463566,0007463566
2015-03-30 00:00:00,text,서울 아파트 전셋값 상승률 13년 만에 최고,연합뉴스,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0007462962,0007462962
2015-03-30 00:00:00,text,"""이 정도면 아는 척""…'얕은 지식' 의 열풍",한겨레,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002267017,0002267017
2015-03-30 00:00:00,text,原電해커 작년말과 동일인 여부 조사..,문화일보,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=021&aid=0002230826,0002230826
2015-03-30 00:00:00,text,"檢, 포스코건설 본사 압수수색",헤럴드경제,101,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=016&aid=0000663738,0000663738
2015-03-30 00:00:00,text,호남선 KTX '93분 주파' 한다고?…48편중 1편뿐,뉴스1,103,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=421&aid=0001311504,0001311504
